
Base graph vertices:
Vertex 0: ( 1, 11) ( 2, 25) ( 3, 49) ( 4, 1) ( 5, 22) ( 6, 24) ( 7, 48) ( 8, 15) ( 9, 9) ( 10, 21) ( 11, 19) ( 12, 36) ( 13, 14) ( 14, 37) ( 15, 16) ( 16, 39) ( 17, 8) ( 18, 7) ( 19, 25) ( 20, 47) ( 21, 12) ( 22, 28) ( 23, 40) ( 24, 1) ( 25, 12) ( 26, 38) ( 27, 11) ( 28, 35) ( 29, 37) ( 30, 37) ( 31, 19) ( 32, 47) ( 33, 11) ( 34, 17) ( 35, 49) ( 36, 33) ( 37, 41) ( 38, 46) ( 39, 47) ( 40, 1) ( 41, 18) ( 42, 18) ( 43, 36) ( 44, 31) ( 45, 6) ( 46, 4) ( 47, 22) ( 48, 13) ( 49, 12) ( 50, 48) ( 51, 11) ( 52, 23) ( 53, 26) ( 54, 2) ( 55, 23) ( 56, 39) ( 57, 39) ( 58, 36) ( 59, 23) ( 60, 25) ( 61, 22) ( 62, 43) ( 63, 23) ( 64, 32) ( 65, 11) ( 66, 21) ( 67, 16) ( 68, 3) ( 69, 18) ( 70, 15) ( 71, 4) ( 72, 36) ( 73, 32) ( 74, 41) ( 75, 18) ( 76, 37) ( 77, 46) ( 78, 39) ( 79, 1) ( 80, 8) ( 81, 37) ( 82, 11) ( 83, 32) ( 84, 14) ( 85, 12) ( 86, 5) ( 87, 2) ( 88, 2) ( 89, 42) ( 90, 26) ( 91, 28) ( 92, 13) ( 93, 18) ( 94, 50) ( 95, 46) ( 96, 30) ( 97, 22) ( 98, 12) ( 99, 33) 
Vertex 11: ( 0, 19) ( 1, 34) ( 2, 18) ( 3, 8) ( 4, 9) ( 5, 20) ( 6, 47) ( 7, 28) ( 8, 27) ( 9, 22) ( 10, 16) ( 12, 20) ( 13, 13) ( 14, 21) ( 15, 50) ( 16, 2) ( 17, 27) ( 18, 10) ( 19, 4) ( 20, 6) ( 21, 39) ( 22, 29) ( 23, 45) ( 24, 24) ( 25, 5) ( 26, 39) ( 27, 47) ( 28, 3) ( 29, 49) ( 30, 30) ( 31, 43) ( 32, 13) ( 33, 34) ( 34, 9) ( 35, 50) ( 36, 8) ( 37, 33) ( 38, 8) ( 39, 36) ( 40, 26) ( 41, 12) ( 42, 14) ( 43, 45) ( 44, 26) ( 45, 36) ( 46, 47) ( 47, 29) ( 48, 13) ( 49, 8) ( 50, 33) ( 51, 18) ( 52, 47) ( 53, 13) ( 54, 14) ( 55, 22) ( 56, 17) ( 57, 2) ( 58, 20) ( 59, 21) ( 60, 2) ( 61, 50) ( 62, 15) ( 63, 15) ( 64, 35) ( 65, 23) ( 66, 14) ( 67, 44) ( 68, 6) ( 69, 24) ( 70, 32) ( 71, 31) ( 72, 37) ( 73, 45) ( 74, 28) ( 75, 13) ( 76, 31) ( 77, 26) ( 78, 43) ( 79, 43) ( 80, 33) ( 81, 25) ( 82, 10) ( 83, 31) ( 84, 40) ( 85, 26) ( 86, 4) ( 87, 6) ( 88, 29) ( 89, 24) ( 90, 27) ( 91, 31) ( 92, 25) ( 93, 43) ( 94, 47) ( 95, 9) ( 96, 16) ( 97, 10) ( 98, 2) ( 99, 23) 
Vertex 12: ( 0, 36) ( 1, 47) ( 2, 6) ( 3, 48) ( 4, 2) ( 5, 18) ( 6, 34) ( 7, 26) ( 8, 3) ( 9, 15) ( 10, 15) ( 11, 20) ( 13, 35) ( 14, 33) ( 15, 5) ( 16, 22) ( 17, 30) ( 18, 34) ( 19, 36) ( 20, 10) ( 21, 9) ( 22, 28) ( 23, 4) ( 24, 44) ( 25, 3) ( 26, 15) ( 27, 26) ( 28, 42) ( 29, 40) ( 30, 30) ( 31, 49) ( 32, 19) ( 33, 3) ( 34, 27) ( 35, 49) ( 36, 29) ( 37, 20) ( 38, 45) ( 39, 37) ( 40, 37) ( 41, 6) ( 42, 40) ( 43, 9) ( 44, 43) ( 45, 25) ( 46, 13) ( 47, 14) ( 48, 4) ( 49, 49) ( 50, 49) ( 51, 15) ( 52, 7) ( 53, 28) ( 54, 18) ( 55, 2) ( 56, 32) ( 57, 34) ( 58, 28) ( 59, 25) ( 60, 24) ( 61, 7) ( 62, 24) ( 63, 44) ( 64, 11) ( 65, 2) ( 66, 42) ( 67, 39) ( 68, 23) ( 69, 38) ( 70, 27) ( 71, 9) ( 72, 45) ( 73, 18) ( 74, 19) ( 75, 37) ( 76, 42) ( 77, 34) ( 78, 2) ( 79, 45) ( 80, 32) ( 81, 2) ( 82, 11) ( 83, 40) ( 84, 30) ( 85, 28) ( 86, 42) ( 87, 13) ( 88, 14) ( 89, 21) ( 90, 38) ( 91, 37) ( 92, 29) ( 93, 13) ( 94, 30) ( 95, 41) ( 96, 14) ( 97, 23) ( 98, 31) ( 99, 37) 
Vertex 13: ( 0, 14) ( 1, 33) ( 2, 23) ( 3, 11) ( 4, 15) ( 5, 25) ( 6, 40) ( 7, 34) ( 8, 3) ( 9, 26) ( 10, 30) ( 11, 13) ( 12, 35) ( 14, 12) ( 15, 7) ( 16, 47) ( 17, 8) ( 18, 24) ( 19, 16) ( 20, 47) ( 21, 16) ( 22, 1) ( 23, 48) ( 24, 12) ( 25, 32) ( 26, 2) ( 27, 23) ( 28, 23) ( 29, 31) ( 30, 2) ( 31, 16) ( 32, 43) ( 33, 15) ( 34, 36) ( 35, 32) ( 36, 3) ( 37, 14) ( 38, 44) ( 39, 34) ( 40, 6) ( 41, 10) ( 42, 8) ( 43, 36) ( 44, 48) ( 45, 21) ( 46, 42) ( 47, 44) ( 48, 29) ( 49, 18) ( 50, 11) ( 51, 25) ( 52, 35) ( 53, 11) ( 54, 24) ( 55, 46) ( 56, 44) ( 57, 25) ( 58, 20) ( 59, 17) ( 60, 7) ( 61, 24) ( 62, 32) ( 63, 2) ( 64, 40) ( 65, 20) ( 66, 33) ( 67, 43) ( 68, 33) ( 69, 29) ( 70, 28) ( 71, 41) ( 72, 38) ( 73, 36) ( 74, 26) ( 75, 35) ( 76, 8) ( 77, 18) ( 78, 30) ( 79, 36) ( 80, 35) ( 81, 41) ( 82, 12) ( 83, 21) ( 84, 3) ( 85, 38) ( 86, 18) ( 87, 47) ( 88, 14) ( 89, 38) ( 90, 15) ( 91, 21) ( 92, 13) ( 93, 48) ( 94, 24) ( 95, 2) ( 96, 17) ( 97, 8) ( 98, 46) ( 99, 2) 
Vertex 14: ( 0, 37) ( 1, 20) ( 2, 10) ( 3, 25) ( 4, 4) ( 5, 35) ( 6, 30) ( 7, 10) ( 8, 33) ( 9, 38) ( 10, 31) ( 11, 21) ( 12, 33) ( 13, 12) ( 15, 36) ( 16, 24) ( 17, 42) ( 18, 25) ( 19, 11) ( 20, 17) ( 21, 9) ( 22, 18) ( 23, 34) ( 24, 41) ( 25, 6) ( 26, 20) ( 27, 33) ( 28, 19) ( 29, 42) ( 30, 35) ( 31, 6) ( 32, 10) ( 33, 33) ( 34, 20) ( 35, 47) ( 36, 49) ( 37, 42) ( 38, 11) ( 39, 47) ( 40, 15) ( 41, 12) ( 42, 13) ( 43, 24) ( 44, 8) ( 45, 14) ( 46, 10) ( 47, 33) ( 48, 5) ( 49, 36) ( 50, 43) ( 51, 22) ( 52, 47) ( 53, 12) ( 54, 7) ( 55, 37) ( 56, 17) ( 57, 29) ( 58, 19) ( 59, 36) ( 60, 20) ( 61, 5) ( 62, 43) ( 63, 29) ( 64, 38) ( 65, 12) ( 66, 27) ( 67, 36) ( 68, 3) ( 69, 37) ( 70, 32) ( 71, 19) ( 72, 1) ( 73, 47) ( 74, 43) ( 75, 10) ( 76, 10) ( 77, 4) ( 78, 42) ( 79, 15) ( 80, 41) ( 81, 36) ( 82, 38) ( 83, 37) ( 84, 49) ( 85, 44) ( 86, 23) ( 87, 16) ( 88, 22) ( 89, 43) ( 90, 3) ( 91, 44) ( 92, 48) ( 93, 45) ( 94, 22) ( 95, 37) ( 96, 9) ( 97, 49) ( 98, 22) ( 99, 13) 
Vertex 15: ( 0, 16) ( 1, 7) ( 2, 1) ( 3, 15) ( 4, 1) ( 5, 40) ( 6, 15) ( 7, 32) ( 8, 23) ( 9, 23) ( 10, 13) ( 11, 50) ( 12, 5) ( 13, 7) ( 14, 36) ( 16, 37) ( 17, 6) ( 18, 34) ( 19, 37) ( 20, 2) ( 21, 28) ( 22, 46) ( 23, 13) ( 24, 33) ( 25, 39) ( 26, 27) ( 27, 23) ( 28, 24) ( 29, 16) ( 30, 10) ( 31, 23) ( 32, 10) ( 33, 34) ( 34, 40) ( 35, 33) ( 36, 29) ( 37, 44) ( 38, 26) ( 39, 26) ( 40, 40) ( 41, 50) ( 42, 12) ( 43, 48) ( 44, 50) ( 45, 35) ( 46, 13) ( 47, 36) ( 48, 42) ( 49, 46) ( 50, 25) ( 51, 43) ( 52, 25) ( 53, 20) ( 54, 6) ( 55, 7) ( 56, 9) ( 57, 34) ( 58, 29) ( 59, 34) ( 60, 50) ( 61, 40) ( 62, 6) ( 63, 11) ( 64, 26) ( 65, 47) ( 66, 45) ( 67, 4) ( 68, 40) ( 69, 23) ( 70, 31) ( 71, 30) ( 72, 22) ( 73, 44) ( 74, 29) ( 75, 23) ( 76, 28) ( 77, 43) ( 78, 8) ( 79, 20) ( 80, 38) ( 81, 32) ( 82, 14) ( 83, 14) ( 84, 4) ( 85, 21) ( 86, 20) ( 87, 14) ( 88, 5) ( 89, 1) ( 90, 47) ( 91, 6) ( 92, 42) ( 93, 5) ( 94, 16) ( 95, 17) ( 96, 3) ( 97, 10) ( 98, 22) ( 99, 43) 
Vertex 16: ( 0, 39) ( 1, 14) ( 2, 6) ( 3, 16) ( 4, 18) ( 5, 29) ( 6, 48) ( 7, 46) ( 8, 35) ( 9, 10) ( 10, 38) ( 11, 2) ( 12, 22) ( 13, 47) ( 14, 24) ( 15, 37) ( 17, 32) ( 18, 4) ( 19, 24) ( 20, 5) ( 21, 47) ( 22, 4) ( 23, 27) ( 24, 27) ( 25, 47) ( 26, 37) ( 27, 48) ( 28, 36) ( 29, 18) ( 30, 11) ( 31, 50) ( 32, 23) ( 33, 32) ( 34, 19) ( 35, 36) ( 36, 38) ( 37, 19) ( 38, 35) ( 39, 43) ( 40, 11) ( 41, 39) ( 42, 10) ( 43, 29) ( 44, 41) ( 45, 21) ( 46, 3) ( 47, 35) ( 48, 3) ( 49, 6) ( 50, 10) ( 51, 9) ( 52, 5) ( 53, 14) ( 54, 36) ( 55, 31) ( 56, 10) ( 57, 22) ( 58, 30) ( 59, 47) ( 60, 41) ( 61, 40) ( 62, 46) ( 63, 16) ( 64, 23) ( 65, 15) ( 66, 1) ( 67, 12) ( 68, 35) ( 69, 37) ( 70, 6) ( 71, 47) ( 72, 25) ( 73, 15) ( 74, 28) ( 75, 18) ( 76, 36) ( 77, 30) ( 78, 4) ( 79, 40) ( 80, 37) ( 81, 14) ( 82, 48) ( 83, 41) ( 84, 29) ( 85, 35) ( 86, 23) ( 87, 38) ( 88, 6) ( 89, 2) ( 90, 36) ( 91, 49) ( 92, 44) ( 93, 32) ( 94, 14) ( 95, 18) ( 96, 48) ( 97, 16) ( 98, 32) ( 99, 34) 
Vertex 17: ( 0, 8) ( 1, 35) ( 2, 10) ( 3, 39) ( 4, 41) ( 5, 41) ( 6, 25) ( 7, 36) ( 8, 33) ( 9, 9) ( 10, 14) ( 11, 27) ( 12, 30) ( 13, 8) ( 14, 42) ( 15, 6) ( 16, 32) ( 18, 3) ( 19, 37) ( 20, 31) ( 21, 29) ( 22, 2) ( 23, 10) ( 24, 46) ( 25, 39) ( 26, 39) ( 27, 2) ( 28, 28) ( 29, 27) ( 30, 15) ( 31, 27) ( 32, 20) ( 33, 43) ( 34, 12) ( 35, 42) ( 36, 32) ( 37, 17) ( 38, 46) ( 39, 17) ( 40, 17) ( 41, 41) ( 42, 48) ( 43, 30) ( 44, 8) ( 45, 47) ( 46, 46) ( 47, 39) ( 48, 31) ( 49, 48) ( 50, 26) ( 51, 13) ( 52, 26) ( 53, 29) ( 54, 22) ( 55, 24) ( 56, 17) ( 57, 10) ( 58, 25) ( 59, 46) ( 60, 38) ( 61, 41) ( 62, 22) ( 63, 7) ( 64, 35) ( 65, 33) ( 66, 49) ( 67, 16) ( 68, 2) ( 69, 46) ( 70, 34) ( 71, 18) ( 72, 36) ( 73, 34) ( 74, 50) ( 75, 45) ( 76, 30) ( 77, 45) ( 78, 34) ( 79, 10) ( 80, 44) ( 81, 11) ( 82, 24) ( 83, 21) ( 84, 41) ( 85, 45) ( 86, 46) ( 87, 9) ( 88, 6) ( 89, 22) ( 90, 4) ( 91, 44) ( 92, 12) ( 93, 27) ( 94, 50) ( 95, 46) ( 96, 12) ( 97, 50) ( 98, 13) ( 99, 15) 
Vertex 18: ( 0, 7) ( 1, 18) ( 2, 12) ( 3, 14) ( 4, 4) ( 5, 14) ( 6, 11) ( 7, 8) ( 8, 44) ( 9, 2) ( 10, 36) ( 11, 10) ( 12, 34) ( 13, 24) ( 14, 25) ( 15, 34) ( 16, 4) ( 17, 3) ( 19, 45) ( 20, 47) ( 21, 34) ( 22, 32) ( 23, 32) ( 24, 33) ( 25, 27) ( 26, 11) ( 27, 29) ( 28, 12) ( 29, 23) ( 30, 24) ( 31, 22) ( 32, 46) ( 33, 45) ( 34, 14) ( 35, 43) ( 36, 42) ( 37, 22) ( 38, 48) ( 39, 14) ( 40, 27) ( 41, 41) ( 42, 27) ( 43, 3) ( 44, 43) ( 45, 25) ( 46, 16) ( 47, 42) ( 48, 37) ( 49, 30) ( 50, 39) ( 51, 35) ( 52, 14) ( 53, 22) ( 54, 16) ( 55, 48) ( 56, 48) ( 57, 29) ( 58, 27) ( 59, 9) ( 60, 3) ( 61, 50) ( 62, 32) ( 63, 48) ( 64, 46) ( 65, 45) ( 66, 42) ( 67, 38) ( 68, 16) ( 69, 40) ( 70, 3) ( 71, 42) ( 72, 32) ( 73, 29) ( 74, 47) ( 75, 24) ( 76, 3) ( 77, 14) ( 78, 18) ( 79, 40) ( 80, 46) ( 81, 8) ( 82, 26) ( 83, 11) ( 84, 29) ( 85, 44) ( 86, 8) ( 87, 27) ( 88, 22) ( 89, 36) ( 90, 37) ( 91, 24) ( 92, 36) ( 93, 19) ( 94, 23) ( 95, 31) ( 96, 15) ( 97, 15) ( 98, 20) ( 99, 31) 
Vertex 19: ( 0, 25) ( 1, 20) ( 2, 14) ( 3, 16) ( 4, 39) ( 5, 19) ( 6, 7) ( 7, 5) ( 8, 29) ( 9, 19) ( 10, 37) ( 11, 4) ( 12, 36) ( 13, 16) ( 14, 11) ( 15, 37) ( 16, 24) ( 17, 37) ( 18, 45) ( 20, 6) ( 21, 22) ( 22, 24) ( 23, 37) ( 24, 1) ( 25, 22) ( 26, 11) ( 27, 5) ( 28, 38) ( 29, 30) ( 30, 46) ( 31, 33) ( 32, 39) ( 33, 22) ( 34, 43) ( 35, 17) ( 36, 15) ( 37, 50) ( 38, 45) ( 39, 36) ( 40, 38) ( 41, 32) ( 42, 11) ( 43, 23) ( 44, 2) ( 45, 35) ( 46, 5) ( 47, 16) ( 48, 49) ( 49, 25) ( 50, 48) ( 51, 6) ( 52, 48) ( 53, 24) ( 54, 43) ( 55, 48) ( 56, 47) ( 57, 5) ( 58, 5) ( 59, 34) ( 60, 36) ( 61, 50) ( 62, 16) ( 63, 24) ( 64, 21) ( 65, 8) ( 66, 40) ( 67, 35) ( 68, 10) ( 69, 37) ( 70, 22) ( 71, 47) ( 72, 18) ( 73, 34) ( 74, 21) ( 75, 21) ( 76, 19) ( 77, 25) ( 78, 38) ( 79, 19) ( 80, 1) ( 81, 38) ( 82, 25) ( 83, 1) ( 84, 11) ( 85, 19) ( 86, 48) ( 87, 7) ( 88, 23) ( 89, 4) ( 90, 41) ( 91, 8) ( 92, 4) ( 93, 8) ( 94, 31) ( 95, 24) ( 96, 16) ( 97, 22) ( 98, 11) ( 99, 27) 
Vertex 20: ( 0, 47) ( 1, 38) ( 2, 11) ( 3, 16) ( 4, 50) ( 5, 45) ( 6, 27) ( 7, 16) ( 8, 31) ( 9, 22) ( 10, 23) ( 11, 6) ( 12, 10) ( 13, 47) ( 14, 17) ( 15, 2) ( 16, 5) ( 17, 31) ( 18, 47) ( 19, 6) ( 21, 8) ( 22, 34) ( 23, 25) ( 24, 27) ( 25, 18) ( 26, 45) ( 27, 47) ( 28, 38) ( 29, 21) ( 30, 37) ( 31, 6) ( 32, 24) ( 33, 24) ( 34, 32) ( 35, 24) ( 36, 36) ( 37, 50) ( 38, 23) ( 39, 42) ( 40, 22) ( 41, 27) ( 42, 34) ( 43, 31) ( 44, 30) ( 45, 42) ( 46, 11) ( 47, 5) ( 48, 9) ( 49, 33) ( 50, 15) ( 51, 37) ( 52, 40) ( 53, 49) ( 54, 11) ( 55, 17) ( 56, 18) ( 57, 7) ( 58, 15) ( 59, 5) ( 60, 29) ( 61, 3) ( 62, 12) ( 63, 4) ( 64, 26) ( 65, 46) ( 66, 27) ( 67, 11) ( 68, 45) ( 69, 2) ( 70, 5) ( 71, 19) ( 72, 28) ( 73, 40) ( 74, 1) ( 75, 9) ( 76, 31) ( 77, 12) ( 78, 13) ( 79, 39) ( 80, 46) ( 81, 30) ( 82, 27) ( 83, 37) ( 84, 30) ( 85, 37) ( 86, 5) ( 87, 47) ( 88, 45) ( 89, 20) ( 90, 3) ( 91, 24) ( 92, 22) ( 93, 16) ( 94, 27) ( 95, 50) ( 96, 11) ( 97, 6) ( 98, 12) ( 99, 8) 
Vertex 21: ( 0, 12) ( 1, 21) ( 2, 12) ( 3, 21) ( 4, 8) ( 5, 37) ( 6, 9) ( 7, 34) ( 8, 21) ( 9, 45) ( 10, 45) ( 11, 39) ( 12, 9) ( 13, 16) ( 14, 9) ( 15, 28) ( 16, 47) ( 17, 29) ( 18, 34) ( 19, 22) ( 20, 8) ( 22, 7) ( 23, 16) ( 24, 28) ( 25, 36) ( 26, 6) ( 27, 28) ( 28, 44) ( 29, 38) ( 30, 41) ( 31, 8) ( 32, 29) ( 33, 36) ( 34, 37) ( 35, 5) ( 36, 25) ( 37, 16) ( 38, 44) ( 39, 29) ( 40, 14) ( 41, 38) ( 42, 50) ( 43, 16) ( 44, 13) ( 45, 24) ( 46, 34) ( 47, 42) ( 48, 23) ( 49, 44) ( 50, 49) ( 51, 36) ( 52, 3) ( 53, 5) ( 54, 2) ( 55, 30) ( 56, 42) ( 57, 9) ( 58, 8) ( 59, 37) ( 60, 48) ( 61, 48) ( 62, 44) ( 63, 26) ( 64, 36) ( 65, 33) ( 66, 31) ( 67, 10) ( 68, 48) ( 69, 24) ( 70, 38) ( 71, 12) ( 72, 13) ( 73, 40) ( 74, 29) ( 75, 26) ( 76, 13) ( 77, 14) ( 78, 19) ( 79, 37) ( 80, 8) ( 81, 17) ( 82, 22) ( 83, 12) ( 84, 23) ( 85, 25) ( 86, 44) ( 87, 14) ( 88, 35) ( 89, 3) ( 90, 50) ( 91, 33) ( 92, 2) ( 93, 45) ( 94, 8) ( 95, 37) ( 96, 27) ( 97, 40) ( 98, 48) ( 99, 27) 
Vertex 22: ( 0, 28) ( 1, 11) ( 2, 31) ( 3, 29) ( 4, 48) ( 5, 3) ( 6, 20) ( 7, 16) ( 8, 1) ( 9, 33) ( 10, 32) ( 11, 29) ( 12, 28) ( 13, 1) ( 14, 18) ( 15, 46) ( 16, 4) ( 17, 2) ( 18, 32) ( 19, 24) ( 20, 34) ( 21, 7) ( 23, 15) ( 24, 38) ( 25, 40) ( 26, 28) ( 27, 27) ( 28, 20) ( 29, 5) ( 30, 41) ( 31, 34) ( 32, 25) ( 33, 27) ( 34, 43) ( 35, 41) ( 36, 48) ( 37, 4) ( 38, 13) ( 39, 25) ( 40, 47) ( 41, 28) ( 42, 9) ( 43, 49) ( 44, 27) ( 45, 41) ( 46, 1) ( 47, 23) ( 48, 1) ( 49, 39) ( 50, 50) ( 51, 40) ( 52, 37) ( 53, 26) ( 54, 5) ( 55, 24) ( 56, 17) ( 57, 34) ( 58, 2) ( 59, 36) ( 60, 40) ( 61, 42) ( 62, 19) ( 63, 14) ( 64, 18) ( 65, 11) ( 66, 4) ( 67, 17) ( 68, 17) ( 69, 18) ( 70, 43) ( 71, 13) ( 72, 45) ( 73, 2) ( 74, 14) ( 75, 21) ( 76, 42) ( 77, 16) ( 78, 45) ( 79, 42) ( 80, 4) ( 81, 44) ( 82, 34) ( 83, 42) ( 84, 21) ( 85, 40) ( 86, 17) ( 87, 37) ( 88, 23) ( 89, 18) ( 90, 23) ( 91, 12) ( 92, 11) ( 93, 43) ( 94, 25) ( 95, 28) ( 96, 4) ( 97, 30) ( 98, 47) ( 99, 20) 
Vertex 23: ( 0, 40) ( 1, 15) ( 2, 15) ( 3, 48) ( 4, 7) ( 5, 1) ( 6, 33) ( 7, 20) ( 8, 15) ( 9, 7) ( 10, 29) ( 11, 45) ( 12, 4) ( 13, 48) ( 14, 34) ( 15, 13) ( 16, 27) ( 17, 10) ( 18, 32) ( 19, 37) ( 20, 25) ( 21, 16) ( 22, 15) ( 24, 47) ( 25, 39) ( 26, 34) ( 27, 41) ( 28, 42) ( 29, 49) ( 30, 13) ( 31, 36) ( 32, 14) ( 33, 7) ( 34, 29) ( 35, 18) ( 36, 3) ( 37, 12) ( 38, 11) ( 39, 25) ( 40, 1) ( 41, 28) ( 42, 12) ( 43, 25) ( 44, 45) ( 45, 36) ( 46, 36) ( 47, 6) ( 48, 30) ( 49, 12) ( 50, 35) ( 51, 33) ( 52, 43) ( 53, 33) ( 54, 4) ( 55, 39) ( 56, 24) ( 57, 40) ( 58, 31) ( 59, 15) ( 60, 38) ( 61, 45) ( 62, 50) ( 63, 2) ( 64, 4) ( 65, 31) ( 66, 21) ( 67, 6) ( 68, 42) ( 69, 31) ( 70, 30) ( 71, 45) ( 72, 10) ( 73, 43) ( 74, 19) ( 75, 5) ( 76, 30) ( 77, 7) ( 78, 12) ( 79, 10) ( 80, 20) ( 81, 48) ( 82, 44) ( 83, 13) ( 84, 31) ( 85, 50) ( 86, 3) ( 87, 6) ( 88, 39) ( 89, 34) ( 90, 22) ( 91, 28) ( 92, 30) ( 93, 24) ( 94, 31) ( 95, 33) ( 96, 4) ( 97, 3) ( 98, 38) ( 99, 45) 
Vertex 24: ( 0, 1) ( 1, 48) ( 2, 26) ( 3, 18) ( 4, 49) ( 5, 6) ( 6, 14) ( 7, 43) ( 8, 20) ( 9, 24) ( 10, 9) ( 11, 24) ( 12, 44) ( 13, 12) ( 14, 41) ( 15, 33) ( 16, 27) ( 17, 46) ( 18, 33) ( 19, 1) ( 20, 27) ( 21, 28) ( 22, 38) ( 23, 47) ( 25, 36) ( 26, 20) ( 27, 41) ( 28, 45) ( 29, 14) ( 30, 12) ( 31, 1) ( 32, 44) ( 33, 18) ( 34, 14) ( 35, 3) ( 36, 37) ( 37, 12) ( 38, 48) ( 39, 1) ( 40, 44) ( 41, 47) ( 42, 4) ( 43, 49) ( 44, 37) ( 45, 39) ( 46, 20) ( 47, 15) ( 48, 18) ( 49, 43) ( 50, 47) ( 51, 1) ( 52, 48) ( 53, 50) ( 54, 40) ( 55, 45) ( 56, 35) ( 57, 11) ( 58, 35) ( 59, 31) ( 60, 25) ( 61, 46) ( 62, 32) ( 63, 18) ( 64, 15) ( 65, 45) ( 66, 22) ( 67, 4) ( 68, 8) ( 69, 19) ( 70, 4) ( 71, 1) ( 72, 18) ( 73, 9) ( 74, 1) ( 75, 4) ( 76, 47) ( 77, 23) ( 78, 18) ( 79, 17) ( 80, 15) ( 81, 17) ( 82, 17) ( 83, 13) ( 84, 16) ( 85, 8) ( 86, 9) ( 87, 2) ( 88, 19) ( 89, 43) ( 90, 32) ( 91, 43) ( 92, 39) ( 93, 15) ( 94, 12) ( 95, 5) ( 96, 12) ( 97, 33) ( 98, 8) ( 99, 19) 
Vertex 25: ( 0, 12) ( 1, 25) ( 2, 18) ( 3, 26) ( 4, 48) ( 5, 22) ( 6, 10) ( 7, 46) ( 8, 24) ( 9, 2) ( 10, 17) ( 11, 5) ( 12, 3) ( 13, 32) ( 14, 6) ( 15, 39) ( 16, 47) ( 17, 39) ( 18, 27) ( 19, 22) ( 20, 18) ( 21, 36) ( 22, 40) ( 23, 39) ( 24, 36) ( 26, 3) ( 27, 12) ( 28, 22) ( 29, 20) ( 30, 20) ( 31, 22) ( 32, 24) ( 33, 19) ( 34, 44) ( 35, 43) ( 36, 35) ( 37, 11) ( 38, 9) ( 39, 3) ( 40, 25) ( 41, 26) ( 42, 12) ( 43, 33) ( 44, 27) ( 45, 30) ( 46, 25) ( 47, 11) ( 48, 24) ( 49, 15) ( 50, 27) ( 51, 35) ( 52, 20) ( 53, 38) ( 54, 19) ( 55, 27) ( 56, 9) ( 57, 24) ( 58, 40) ( 59, 30) ( 60, 43) ( 61, 12) ( 62, 3) ( 63, 18) ( 64, 32) ( 65, 49) ( 66, 13) ( 67, 16) ( 68, 9) ( 69, 23) ( 70, 20) ( 71, 33) ( 72, 49) ( 73, 31) ( 74, 17) ( 75, 27) ( 76, 13) ( 77, 43) ( 78, 37) ( 79, 36) ( 80, 8) ( 81, 16) ( 82, 23) ( 83, 29) ( 84, 3) ( 85, 43) ( 86, 7) ( 87, 13) ( 88, 16) ( 89, 49) ( 90, 44) ( 91, 11) ( 92, 10) ( 93, 47) ( 94, 30) ( 95, 41) ( 96, 45) ( 97, 42) ( 98, 8) ( 99, 5) 
Vertex 26: ( 0, 38) ( 1, 32) ( 2, 43) ( 3, 39) ( 4, 40) ( 5, 10) ( 6, 8) ( 7, 8) ( 8, 27) ( 9, 29) ( 10, 14) ( 11, 39) ( 12, 15) ( 13, 2) ( 14, 20) ( 15, 27) ( 16, 37) ( 17, 39) ( 18, 11) ( 19, 11) ( 20, 45) ( 21, 6) ( 22, 28) ( 23, 34) ( 24, 20) ( 25, 3) ( 27, 15) ( 28, 29) ( 29, 39) ( 30, 15) ( 31, 9) ( 32, 5) ( 33, 41) ( 34, 23) ( 35, 47) ( 36, 30) ( 37, 9) ( 38, 6) ( 39, 45) ( 40, 33) ( 41, 36) ( 42, 49) ( 43, 25) ( 44, 43) ( 45, 14) ( 46, 41) ( 47, 41) ( 48, 7) ( 49, 3) ( 50, 2) ( 51, 5) ( 52, 32) ( 53, 44) ( 54, 49) ( 55, 24) ( 56, 1) ( 57, 5) ( 58, 40) ( 59, 29) ( 60, 43) ( 61, 6) ( 62, 39) ( 63, 47) ( 64, 48) ( 65, 12) ( 66, 46) ( 67, 27) ( 68, 22) ( 69, 1) ( 70, 23) ( 71, 4) ( 72, 37) ( 73, 24) ( 74, 28) ( 75, 31) ( 76, 37) ( 77, 20) ( 78, 23) ( 79, 43) ( 80, 22) ( 81, 24) ( 82, 48) ( 83, 4) ( 84, 17) ( 85, 48) ( 86, 29) ( 87, 19) ( 88, 3) ( 89, 20) ( 90, 49) ( 91, 45) ( 92, 25) ( 93, 37) ( 94, 44) ( 95, 22) ( 96, 50) ( 97, 39) ( 98, 1) ( 99, 23) 
