
Base graph vertices:
Vertex 0: ( 1, 29) ( 2, 31) ( 3, 22) ( 4, 29) ( 5, 38) ( 6, 15) ( 7, 17) ( 8, 3) ( 9, 9) ( 10, 33) ( 11, 7) ( 12, 23) ( 13, 32) ( 14, 30) ( 15, 5) ( 16, 13) ( 17, 26) ( 18, 30) ( 19, 10) ( 20, 16) ( 21, 18) ( 22, 4) ( 23, 24) ( 24, 48) ( 25, 1) ( 26, 1) ( 27, 5) ( 28, 41) ( 29, 5) ( 30, 46) ( 31, 2) ( 32, 36) ( 33, 28) ( 34, 25) ( 35, 16) ( 36, 16) ( 37, 39) ( 38, 32) ( 39, 20) ( 40, 50) ( 41, 14) ( 42, 27) ( 43, 22) ( 44, 47) ( 45, 8) ( 46, 26) ( 47, 10) ( 48, 33) ( 49, 8) ( 50, 19) ( 51, 49) ( 52, 25) ( 53, 22) ( 54, 24) ( 55, 24) ( 56, 24) ( 57, 24) ( 58, 28) ( 59, 14) ( 60, 30) ( 61, 26) ( 62, 17) ( 63, 17) ( 64, 3) ( 65, 41) ( 66, 32) ( 67, 20) ( 68, 30) ( 69, 15) ( 70, 40) ( 71, 31) ( 72, 29) ( 73, 18) ( 74, 2) ( 75, 25) ( 76, 25) ( 77, 30) ( 78, 36) ( 79, 8) ( 80, 39) ( 81, 7) ( 82, 8) ( 83, 13) ( 84, 30) ( 85, 31) ( 86, 36) ( 87, 4) ( 88, 6) ( 89, 15) ( 90, 17) ( 91, 37) ( 92, 40) ( 93, 34) ( 94, 4) ( 95, 43) ( 96, 24) ( 97, 37) ( 98, 12) ( 99, 5) 
Vertex 11: ( 0, 7) ( 1, 44) ( 2, 6) ( 3, 29) ( 4, 29) ( 5, 7) ( 6, 22) ( 7, 26) ( 8, 9) ( 9, 42) ( 10, 47) ( 12, 4) ( 13, 18) ( 14, 24) ( 15, 25) ( 16, 10) ( 17, 21) ( 18, 11) ( 19, 6) ( 20, 25) ( 21, 38) ( 22, 41) ( 23, 31) ( 24, 22) ( 25, 2) ( 26, 47) ( 27, 41) ( 28, 21) ( 29, 1) ( 30, 45) ( 31, 32) ( 32, 1) ( 33, 15) ( 34, 24) ( 35, 19) ( 36, 15) ( 37, 4) ( 38, 9) ( 39, 26) ( 40, 43) ( 41, 18) ( 42, 49) ( 43, 46) ( 44, 35) ( 45, 23) ( 46, 22) ( 47, 46) ( 48, 45) ( 49, 33) ( 50, 3) ( 51, 21) ( 52, 22) ( 53, 43) ( 54, 1) ( 55, 45) ( 56, 47) ( 57, 49) ( 58, 36) ( 59, 19) ( 60, 1) ( 61, 32) ( 62, 50) ( 63, 2) ( 64, 46) ( 65, 23) ( 66, 20) ( 67, 13) ( 68, 28) ( 69, 28) ( 70, 40) ( 71, 21) ( 72, 45) ( 73, 41) ( 74, 18) ( 75, 32) ( 76, 15) ( 77, 40) ( 78, 27) ( 79, 11) ( 80, 24) ( 81, 30) ( 82, 32) ( 83, 45) ( 84, 24) ( 85, 34) ( 86, 42) ( 87, 20) ( 88, 33) ( 89, 29) ( 90, 40) ( 91, 33) ( 92, 10) ( 93, 39) ( 94, 36) ( 95, 8) ( 96, 13) ( 97, 5) ( 98, 22) ( 99, 41) 
Vertex 12: ( 0, 23) ( 1, 2) ( 2, 33) ( 3, 25) ( 4, 10) ( 5, 17) ( 6, 27) ( 7, 14) ( 8, 9) ( 9, 37) ( 10, 13) ( 11, 4) ( 13, 34) ( 14, 11) ( 15, 13) ( 16, 31) ( 17, 1) ( 18, 30) ( 19, 12) ( 20, 17) ( 21, 21) ( 22, 40) ( 23, 28) ( 24, 44) ( 25, 21) ( 26, 9) ( 27, 41) ( 28, 47) ( 29, 42) ( 30, 32) ( 31, 16) ( 32, 26) ( 33, 10) ( 34, 6) ( 35, 11) ( 36, 21) ( 37, 46) ( 38, 46) ( 39, 28) ( 40, 9) ( 41, 3) ( 42, 1) ( 43, 1) ( 44, 36) ( 45, 12) ( 46, 13) ( 47, 18) ( 48, 14) ( 49, 42) ( 50, 29) ( 51, 31) ( 52, 15) ( 53, 21) ( 54, 10) ( 55, 8) ( 56, 41) ( 57, 18) ( 58, 48) ( 59, 37) ( 60, 11) ( 61, 29) ( 62, 5) ( 63, 37) ( 64, 40) ( 65, 12) ( 66, 47) ( 67, 11) ( 68, 9) ( 69, 44) ( 70, 40) ( 71, 19) ( 72, 46) ( 73, 43) ( 74, 19) ( 75, 34) ( 76, 4) ( 77, 31) ( 78, 1) ( 79, 19) ( 80, 25) ( 81, 32) ( 82, 1) ( 83, 39) ( 84, 2) ( 85, 10) ( 86, 48) ( 87, 44) ( 88, 29) ( 89, 46) ( 90, 33) ( 91, 42) ( 92, 26) ( 93, 37) ( 94, 30) ( 95, 18) ( 96, 50) ( 97, 26) ( 98, 30) ( 99, 8) 
Vertex 13: ( 0, 32) ( 1, 8) ( 2, 3) ( 3, 22) ( 4, 33) ( 5, 7) ( 6, 6) ( 7, 24) ( 8, 22) ( 9, 40) ( 10, 11) ( 11, 18) ( 12, 34) ( 14, 21) ( 15, 19) ( 16, 27) ( 17, 17) ( 18, 11) ( 19, 47) ( 20, 2) ( 21, 16) ( 22, 30) ( 23, 2) ( 24, 37) ( 25, 4) ( 26, 33) ( 27, 39) ( 28, 44) ( 29, 36) ( 30, 49) ( 31, 41) ( 32, 30) ( 33, 29) ( 34, 38) ( 35, 12) ( 36, 20) ( 37, 14) ( 38, 50) ( 39, 49) ( 40, 33) ( 41, 49) ( 42, 26) ( 43, 12) ( 44, 8) ( 45, 49) ( 46, 32) ( 47, 36) ( 48, 15) ( 49, 45) ( 50, 33) ( 51, 18) ( 52, 10) ( 53, 12) ( 54, 19) ( 55, 48) ( 56, 17) ( 57, 4) ( 58, 37) ( 59, 12) ( 60, 39) ( 61, 37) ( 62, 4) ( 63, 18) ( 64, 15) ( 65, 42) ( 66, 31) ( 67, 37) ( 68, 7) ( 69, 30) ( 70, 37) ( 71, 39) ( 72, 30) ( 73, 15) ( 74, 2) ( 75, 40) ( 76, 13) ( 77, 33) ( 78, 25) ( 79, 29) ( 80, 27) ( 81, 9) ( 82, 46) ( 83, 39) ( 84, 22) ( 85, 16) ( 86, 36) ( 87, 40) ( 88, 19) ( 89, 24) ( 90, 1) ( 91, 8) ( 92, 10) ( 93, 5) ( 94, 27) ( 95, 27) ( 96, 48) ( 97, 8) ( 98, 15) ( 99, 6) 
Vertex 14: ( 0, 30) ( 1, 50) ( 2, 25) ( 3, 40) ( 4, 41) ( 5, 21) ( 6, 1) ( 7, 34) ( 8, 15) ( 9, 44) ( 10, 16) ( 11, 24) ( 12, 11) ( 13, 21) ( 15, 39) ( 16, 1) ( 17, 44) ( 18, 19) ( 19, 15) ( 20, 45) ( 21, 8) ( 22, 29) ( 23, 27) ( 24, 34) ( 25, 7) ( 26, 6) ( 27, 43) ( 28, 2) ( 29, 44) ( 30, 16) ( 31, 18) ( 32, 31) ( 33, 6) ( 34, 38) ( 35, 5) ( 36, 8) ( 37, 45) ( 38, 16) ( 39, 14) ( 40, 24) ( 41, 42) ( 42, 11) ( 43, 33) ( 44, 6) ( 45, 16) ( 46, 21) ( 47, 9) ( 48, 11) ( 49, 41) ( 50, 25) ( 51, 7) ( 52, 48) ( 53, 4) ( 54, 36) ( 55, 32) ( 56, 10) ( 57, 41) ( 58, 26) ( 59, 14) ( 60, 36) ( 61, 43) ( 62, 31) ( 63, 16) ( 64, 48) ( 65, 18) ( 66, 22) ( 67, 6) ( 68, 15) ( 69, 40) ( 70, 19) ( 71, 40) ( 72, 33) ( 73, 32) ( 74, 22) ( 75, 41) ( 76, 47) ( 77, 44) ( 78, 49) ( 79, 10) ( 80, 35) ( 81, 23) ( 82, 16) ( 83, 34) ( 84, 26) ( 85, 1) ( 86, 17) ( 87, 38) ( 88, 43) ( 89, 44) ( 90, 1) ( 91, 28) ( 92, 37) ( 93, 33) ( 94, 46) ( 95, 34) ( 96, 50) ( 97, 17) ( 98, 41) ( 99, 16) 
Vertex 15: ( 0, 5) ( 1, 11) ( 2, 44) ( 3, 42) ( 4, 35) ( 5, 9) ( 6, 46) ( 7, 45) ( 8, 3) ( 9, 36) ( 10, 5) ( 11, 25) ( 12, 13) ( 13, 19) ( 14, 39) ( 16, 8) ( 17, 12) ( 18, 7) ( 19, 41) ( 20, 43) ( 21, 30) ( 22, 31) ( 23, 41) ( 24, 24) ( 25, 29) ( 26, 50) ( 27, 10) ( 28, 3) ( 29, 18) ( 30, 43) ( 31, 29) ( 32, 20) ( 33, 10) ( 34, 18) ( 35, 13) ( 36, 3) ( 37, 18) ( 38, 40) ( 39, 39) ( 40, 50) ( 41, 37) ( 42, 25) ( 43, 1) ( 44, 6) ( 45, 15) ( 46, 19) ( 47, 13) ( 48, 28) ( 49, 25) ( 50, 3) ( 51, 20) ( 52, 5) ( 53, 33) ( 54, 13) ( 55, 30) ( 56, 11) ( 57, 14) ( 58, 39) ( 59, 14) ( 60, 31) ( 61, 33) ( 62, 44) ( 63, 3) ( 64, 44) ( 65, 13) ( 66, 15) ( 67, 47) ( 68, 30) ( 69, 6) ( 70, 37) ( 71, 31) ( 72, 43) ( 73, 13) ( 74, 31) ( 75, 48) ( 76, 30) ( 77, 49) ( 78, 10) ( 79, 7) ( 80, 26) ( 81, 13) ( 82, 29) ( 83, 32) ( 84, 45) ( 85, 41) ( 86, 13) ( 87, 8) ( 88, 6) ( 89, 1) ( 90, 23) ( 91, 39) ( 92, 35) ( 93, 18) ( 94, 41) ( 95, 29) ( 96, 30) ( 97, 5) ( 98, 27) ( 99, 11) 
Vertex 16: ( 0, 13) ( 1, 22) ( 2, 8) ( 3, 18) ( 4, 8) ( 5, 35) ( 6, 37) ( 7, 14) ( 8, 24) ( 9, 21) ( 10, 22) ( 11, 10) ( 12, 31) ( 13, 27) ( 14, 1) ( 15, 8) ( 17, 12) ( 18, 15) ( 19, 41) ( 20, 4) ( 21, 28) ( 22, 21) ( 23, 3) ( 24, 9) ( 25, 22) ( 26, 13) ( 27, 15) ( 28, 49) ( 29, 27) ( 30, 45) ( 31, 32) ( 32, 23) ( 33, 37) ( 34, 44) ( 35, 32) ( 36, 43) ( 37, 46) ( 38, 4) ( 39, 31) ( 40, 30) ( 41, 21) ( 42, 23) ( 43, 8) ( 44, 2) ( 45, 29) ( 46, 36) ( 47, 12) ( 48, 40) ( 49, 1) ( 50, 2) ( 51, 46) ( 52, 30) ( 53, 25) ( 54, 48) ( 55, 38) ( 56, 48) ( 57, 12) ( 58, 4) ( 59, 48) ( 60, 40) ( 61, 49) ( 62, 29) ( 63, 13) ( 64, 35) ( 65, 22) ( 66, 44) ( 67, 27) ( 68, 17) ( 69, 50) ( 70, 9) ( 71, 46) ( 72, 22) ( 73, 31) ( 74, 6) ( 75, 24) ( 76, 11) ( 77, 43) ( 78, 37) ( 79, 1) ( 80, 45) ( 81, 39) ( 82, 48) ( 83, 24) ( 84, 15) ( 85, 45) ( 86, 13) ( 87, 14) ( 88, 9) ( 89, 17) ( 90, 11) ( 91, 48) ( 92, 17) ( 93, 39) ( 94, 12) ( 95, 1) ( 96, 10) ( 97, 8) ( 98, 30) ( 99, 26) 
Vertex 17: ( 0, 26) ( 1, 29) ( 2, 27) ( 3, 24) ( 4, 12) ( 5, 36) ( 6, 1) ( 7, 43) ( 8, 10) ( 9, 48) ( 10, 38) ( 11, 21) ( 12, 1) ( 13, 17) ( 14, 44) ( 15, 12) ( 16, 12) ( 18, 7) ( 19, 40) ( 20, 23) ( 21, 28) ( 22, 23) ( 23, 30) ( 24, 3) ( 25, 33) ( 26, 23) ( 27, 40) ( 28, 35) ( 29, 17) ( 30, 30) ( 31, 32) ( 32, 43) ( 33, 44) ( 34, 29) ( 35, 7) ( 36, 7) ( 37, 37) ( 38, 25) ( 39, 19) ( 40, 36) ( 41, 41) ( 42, 7) ( 43, 48) ( 44, 44) ( 45, 16) ( 46, 7) ( 47, 25) ( 48, 43) ( 49, 13) ( 50, 16) ( 51, 17) ( 52, 42) ( 53, 38) ( 54, 47) ( 55, 45) ( 56, 23) ( 57, 21) ( 58, 34) ( 59, 7) ( 60, 39) ( 61, 15) ( 62, 41) ( 63, 31) ( 64, 8) ( 65, 19) ( 66, 40) ( 67, 16) ( 68, 7) ( 69, 14) ( 70, 34) ( 71, 42) ( 72, 7) ( 73, 42) ( 74, 41) ( 75, 50) ( 76, 7) ( 77, 47) ( 78, 26) ( 79, 1) ( 80, 11) ( 81, 41) ( 82, 17) ( 83, 3) ( 84, 31) ( 85, 13) ( 86, 49) ( 87, 3) ( 88, 35) ( 89, 34) ( 90, 11) ( 91, 24) ( 92, 48) ( 93, 3) ( 94, 6) ( 95, 7) ( 96, 21) ( 97, 45) ( 98, 24) ( 99, 29) 
Vertex 18: ( 0, 30) ( 1, 41) ( 2, 28) ( 3, 46) ( 4, 31) ( 5, 11) ( 6, 10) ( 7, 3) ( 8, 42) ( 9, 39) ( 10, 3) ( 11, 11) ( 12, 30) ( 13, 11) ( 14, 19) ( 15, 7) ( 16, 15) ( 17, 7) ( 19, 11) ( 20, 9) ( 21, 21) ( 22, 17) ( 23, 50) ( 24, 13) ( 25, 18) ( 26, 8) ( 27, 12) ( 28, 43) ( 29, 8) ( 30, 24) ( 31, 35) ( 32, 24) ( 33, 28) ( 34, 15) ( 35, 39) ( 36, 26) ( 37, 19) ( 38, 23) ( 39, 9) ( 40, 30) ( 41, 48) ( 42, 6) ( 43, 32) ( 44, 4) ( 45, 14) ( 46, 5) ( 47, 50) ( 48, 37) ( 49, 33) ( 50, 10) ( 51, 45) ( 52, 5) ( 53, 28) ( 54, 46) ( 55, 20) ( 56, 45) ( 57, 3) ( 58, 31) ( 59, 37) ( 60, 10) ( 61, 6) ( 62, 22) ( 63, 36) ( 64, 34) ( 65, 38) ( 66, 26) ( 67, 9) ( 68, 7) ( 69, 50) ( 70, 18) ( 71, 38) ( 72, 48) ( 73, 25) ( 74, 21) ( 75, 3) ( 76, 41) ( 77, 25) ( 78, 2) ( 79, 27) ( 80, 10) ( 81, 14) ( 82, 24) ( 83, 14) ( 84, 41) ( 85, 19) ( 86, 33) ( 87, 36) ( 88, 22) ( 89, 15) ( 90, 24) ( 91, 33) ( 92, 21) ( 93, 47) ( 94, 20) ( 95, 4) ( 96, 35) ( 97, 45) ( 98, 14) ( 99, 41) 
Vertex 19: ( 0, 10) ( 1, 7) ( 2, 46) ( 3, 15) ( 4, 46) ( 5, 26) ( 6, 28) ( 7, 30) ( 8, 2) ( 9, 24) ( 10, 15) ( 11, 6) ( 12, 12) ( 13, 47) ( 14, 15) ( 15, 41) ( 16, 41) ( 17, 40) ( 18, 11) ( 20, 45) ( 21, 33) ( 22, 28) ( 23, 44) ( 24, 10) ( 25, 48) ( 26, 46) ( 27, 50) ( 28, 25) ( 29, 49) ( 30, 28) ( 31, 34) ( 32, 12) ( 33, 1) ( 34, 49) ( 35, 5) ( 36, 22) ( 37, 34) ( 38, 40) ( 39, 43) ( 40, 50) ( 41, 15) ( 42, 27) ( 43, 22) ( 44, 12) ( 45, 47) ( 46, 25) ( 47, 46) ( 48, 43) ( 49, 41) ( 50, 38) ( 51, 39) ( 52, 23) ( 53, 17) ( 54, 32) ( 55, 32) ( 56, 14) ( 57, 29) ( 58, 31) ( 59, 40) ( 60, 30) ( 61, 9) ( 62, 25) ( 63, 43) ( 64, 11) ( 65, 24) ( 66, 47) ( 67, 32) ( 68, 9) ( 69, 38) ( 70, 26) ( 71, 8) ( 72, 3) ( 73, 3) ( 74, 30) ( 75, 14) ( 76, 1) ( 77, 6) ( 78, 11) ( 79, 45) ( 80, 46) ( 81, 48) ( 82, 34) ( 83, 19) ( 84, 14) ( 85, 17) ( 86, 2) ( 87, 29) ( 88, 48) ( 89, 33) ( 90, 19) ( 91, 27) ( 92, 43) ( 93, 45) ( 94, 21) ( 95, 3) ( 96, 20) ( 97, 18) ( 98, 37) ( 99, 28) 
Vertex 20: ( 0, 16) ( 1, 34) ( 2, 5) ( 3, 28) ( 4, 39) ( 5, 21) ( 6, 41) ( 7, 31) ( 8, 43) ( 9, 16) ( 10, 36) ( 11, 25) ( 12, 17) ( 13, 2) ( 14, 45) ( 15, 43) ( 16, 4) ( 17, 23) ( 18, 9) ( 19, 45) ( 21, 7) ( 22, 12) ( 23, 36) ( 24, 9) ( 25, 16) ( 26, 17) ( 27, 24) ( 28, 18) ( 29, 22) ( 30, 34) ( 31, 13) ( 32, 20) ( 33, 31) ( 34, 46) ( 35, 40) ( 36, 46) ( 37, 14) ( 38, 41) ( 39, 25) ( 40, 11) ( 41, 23) ( 42, 45) ( 43, 39) ( 44, 17) ( 45, 39) ( 46, 10) ( 47, 22) ( 48, 9) ( 49, 29) ( 50, 8) ( 51, 38) ( 52, 37) ( 53, 21) ( 54, 25) ( 55, 46) ( 56, 37) ( 57, 41) ( 58, 21) ( 59, 4) ( 60, 15) ( 61, 5) ( 62, 18) ( 63, 34) ( 64, 37) ( 65, 15) ( 66, 23) ( 67, 33) ( 68, 29) ( 69, 13) ( 70, 9) ( 71, 41) ( 72, 38) ( 73, 5) ( 74, 30) ( 75, 6) ( 76, 43) ( 77, 41) ( 78, 27) ( 79, 3) ( 80, 21) ( 81, 36) ( 82, 41) ( 83, 7) ( 84, 7) ( 85, 15) ( 86, 4) ( 87, 43) ( 88, 8) ( 89, 25) ( 90, 48) ( 91, 22) ( 92, 31) ( 93, 16) ( 94, 5) ( 95, 19) ( 96, 30) ( 97, 29) ( 98, 3) ( 99, 8) 
Vertex 21: ( 0, 18) ( 1, 48) ( 2, 45) ( 3, 35) ( 4, 17) ( 5, 32) ( 6, 1) ( 7, 27) ( 8, 7) ( 9, 38) ( 10, 4) ( 11, 38) ( 12, 21) ( 13, 16) ( 14, 8) ( 15, 30) ( 16, 28) ( 17, 28) ( 18, 21) ( 19, 33) ( 20, 7) ( 22, 41) ( 23, 11) ( 24, 1) ( 25, 30) ( 26, 15) ( 27, 30) ( 28, 36) ( 29, 10) ( 30, 22) ( 31, 14) ( 32, 14) ( 33, 42) ( 34, 50) ( 35, 4) ( 36, 50) ( 37, 6) ( 38, 21) ( 39, 4) ( 40, 48) ( 41, 28) ( 42, 30) ( 43, 47) ( 44, 1) ( 45, 10) ( 46, 12) ( 47, 7) ( 48, 28) ( 49, 44) ( 50, 35) ( 51, 33) ( 52, 3) ( 53, 27) ( 54, 43) ( 55, 3) ( 56, 7) ( 57, 10) ( 58, 34) ( 59, 44) ( 60, 21) ( 61, 5) ( 62, 7) ( 63, 34) ( 64, 48) ( 65, 6) ( 66, 40) ( 67, 50) ( 68, 11) ( 69, 12) ( 70, 3) ( 71, 10) ( 72, 39) ( 73, 32) ( 74, 7) ( 75, 41) ( 76, 43) ( 77, 20) ( 78, 47) ( 79, 22) ( 80, 15) ( 81, 31) ( 82, 4) ( 83, 18) ( 84, 7) ( 85, 49) ( 86, 22) ( 87, 15) ( 88, 8) ( 89, 8) ( 90, 8) ( 91, 28) ( 92, 12) ( 93, 15) ( 94, 13) ( 95, 12) ( 96, 22) ( 97, 2) ( 98, 11) ( 99, 33) 
Vertex 22: ( 0, 4) ( 1, 21) ( 2, 50) ( 3, 44) ( 4, 13) ( 5, 47) ( 6, 25) ( 7, 26) ( 8, 36) ( 9, 6) ( 10, 28) ( 11, 41) ( 12, 40) ( 13, 30) ( 14, 29) ( 15, 31) ( 16, 21) ( 17, 23) ( 18, 17) ( 19, 28) ( 20, 12) ( 21, 41) ( 23, 13) ( 24, 15) ( 25, 44) ( 26, 3) ( 27, 48) ( 28, 2) ( 29, 43) ( 30, 42) ( 31, 22) ( 32, 39) ( 33, 13) ( 34, 38) ( 35, 21) ( 36, 19) ( 37, 7) ( 38, 30) ( 39, 17) ( 40, 29) ( 41, 44) ( 42, 26) ( 43, 36) ( 44, 2) ( 45, 5) ( 46, 49) ( 47, 18) ( 48, 17) ( 49, 12) ( 50, 41) ( 51, 21) ( 52, 24) ( 53, 23) ( 54, 35) ( 55, 38) ( 56, 19) ( 57, 38) ( 58, 35) ( 59, 20) ( 60, 32) ( 61, 26) ( 62, 43) ( 63, 23) ( 64, 41) ( 65, 31) ( 66, 43) ( 67, 11) ( 68, 37) ( 69, 22) ( 70, 27) ( 71, 17) ( 72, 16) ( 73, 4) ( 74, 2) ( 75, 19) ( 76, 10) ( 77, 3) ( 78, 38) ( 79, 26) ( 80, 14) ( 81, 28) ( 82, 48) ( 83, 38) ( 84, 3) ( 85, 33) ( 86, 27) ( 87, 21) ( 88, 20) ( 89, 14) ( 90, 42) ( 91, 3) ( 92, 41) ( 93, 35) ( 94, 25) ( 95, 31) ( 96, 17) ( 97, 18) ( 98, 41) ( 99, 3) 
Vertex 23: ( 0, 24) ( 1, 1) ( 2, 42) ( 3, 19) ( 4, 20) ( 5, 27) ( 6, 49) ( 7, 24) ( 8, 42) ( 9, 40) ( 10, 31) ( 11, 31) ( 12, 28) ( 13, 2) ( 14, 27) ( 15, 41) ( 16, 3) ( 17, 30) ( 18, 50) ( 19, 44) ( 20, 36) ( 21, 11) ( 22, 13) ( 24, 41) ( 25, 19) ( 26, 20) ( 27, 8) ( 28, 24) ( 29, 23) ( 30, 26) ( 31, 33) ( 32, 27) ( 33, 15) ( 34, 11) ( 35, 43) ( 36, 45) ( 37, 8) ( 38, 32) ( 39, 47) ( 40, 42) ( 41, 8) ( 42, 19) ( 43, 13) ( 44, 21) ( 45, 10) ( 46, 16) ( 47, 12) ( 48, 46) ( 49, 40) ( 50, 44) ( 51, 12) ( 52, 9) ( 53, 37) ( 54, 15) ( 55, 50) ( 56, 5) ( 57, 36) ( 58, 7) ( 59, 31) ( 60, 10) ( 61, 35) ( 62, 13) ( 63, 39) ( 64, 49) ( 65, 23) ( 66, 31) ( 67, 43) ( 68, 33) ( 69, 12) ( 70, 41) ( 71, 24) ( 72, 19) ( 73, 9) ( 74, 39) ( 75, 42) ( 76, 21) ( 77, 4) ( 78, 3) ( 79, 16) ( 80, 43) ( 81, 48) ( 82, 28) ( 83, 4) ( 84, 34) ( 85, 44) ( 86, 3) ( 87, 41) ( 88, 31) ( 89, 9) ( 90, 21) ( 91, 42) ( 92, 45) ( 93, 35) ( 94, 30) ( 95, 46) ( 96, 10) ( 97, 10) ( 98, 40) ( 99, 42) 
Vertex 24: ( 0, 48) ( 1, 34) ( 2, 1) ( 3, 19) ( 4, 4) ( 5, 32) ( 6, 1) ( 7, 16) ( 8, 20) ( 9, 41) ( 10, 27) ( 11, 22) ( 12, 44) ( 13, 37) ( 14, 34) ( 15, 24) ( 16, 9) ( 17, 3) ( 18, 13) ( 19, 10) ( 20, 9) ( 21, 1) ( 22, 15) ( 23, 41) ( 25, 21) ( 26, 31) ( 27, 17) ( 28, 42) ( 29, 41) ( 30, 5) ( 31, 33) ( 32, 11) ( 33, 10) ( 34, 37) ( 35, 27) ( 36, 5) ( 37, 34) ( 38, 6) ( 39, 8) ( 40, 20) ( 41, 49) ( 42, 10) ( 43, 10) ( 44, 31) ( 45, 20) ( 46, 32) ( 47, 22) ( 48, 17) ( 49, 16) ( 50, 2) ( 51, 12) ( 52, 25) ( 53, 13) ( 54, 1) ( 55, 18) ( 56, 36) ( 57, 31) ( 58, 35) ( 59, 27) ( 60, 24) ( 61, 41) ( 62, 11) ( 63, 34) ( 64, 1) ( 65, 49) ( 66, 12) ( 67, 7) ( 68, 34) ( 69, 17) ( 70, 14) ( 71, 3) ( 72, 17) ( 73, 25) ( 74, 12) ( 75, 47) ( 76, 46) ( 77, 43) ( 78, 19) ( 79, 12) ( 80, 11) ( 81, 22) ( 82, 23) ( 83, 35) ( 84, 34) ( 85, 26) ( 86, 3) ( 87, 19) ( 88, 6) ( 89, 39) ( 90, 47) ( 91, 29) ( 92, 29) ( 93, 7) ( 94, 15) ( 95, 31) ( 96, 7) ( 97, 26) ( 98, 37) ( 99, 41) 
Vertex 25: ( 0, 1) ( 1, 11) ( 2, 27) ( 3, 2) ( 4, 5) ( 5, 10) ( 6, 38) ( 7, 4) ( 8, 50) ( 9, 49) ( 10, 1) ( 11, 2) ( 12, 21) ( 13, 4) ( 14, 7) ( 15, 29) ( 16, 22) ( 17, 33) ( 18, 18) ( 19, 48) ( 20, 16) ( 21, 30) ( 22, 44) ( 23, 19) ( 24, 21) ( 26, 45) ( 27, 2) ( 28, 45) ( 29, 11) ( 30, 26) ( 31, 9) ( 32, 10) ( 33, 24) ( 34, 3) ( 35, 30) ( 36, 35) ( 37, 13) ( 38, 1) ( 39, 10) ( 40, 48) ( 41, 36) ( 42, 35) ( 43, 50) ( 44, 5) ( 45, 42) ( 46, 40) ( 47, 1) ( 48, 23) ( 49, 18) ( 50, 10) ( 51, 37) ( 52, 1) ( 53, 18) ( 54, 14) ( 55, 39) ( 56, 8) ( 57, 8) ( 58, 41) ( 59, 5) ( 60, 21) ( 61, 18) ( 62, 13) ( 63, 30) ( 64, 41) ( 65, 15) ( 66, 11) ( 67, 28) ( 68, 28) ( 69, 13) ( 70, 37) ( 71, 27) ( 72, 48) ( 73, 21) ( 74, 28) ( 75, 2) ( 76, 12) ( 77, 17) ( 78, 5) ( 79, 34) ( 80, 36) ( 81, 16) ( 82, 22) ( 83, 36) ( 84, 33) ( 85, 36) ( 86, 27) ( 87, 43) ( 88, 43) ( 89, 19) ( 90, 47) ( 91, 15) ( 92, 36) ( 93, 11) ( 94, 44) ( 95, 29) ( 96, 25) ( 97, 6) ( 98, 6) ( 99, 4) 
Vertex 26: ( 0, 1) ( 1, 36) ( 2, 19) ( 3, 12) ( 4, 11) ( 5, 7) ( 6, 35) ( 7, 9) ( 8, 23) ( 9, 12) ( 10, 32) ( 11, 47) ( 12, 9) ( 13, 33) ( 14, 6) ( 15, 50) ( 16, 13) ( 17, 23) ( 18, 8) ( 19, 46) ( 20, 17) ( 21, 15) ( 22, 3) ( 23, 20) ( 24, 31) ( 25, 45) ( 27, 18) ( 28, 44) ( 29, 32) ( 30, 16) ( 31, 16) ( 32, 9) ( 33, 19) ( 34, 27) ( 35, 27) ( 36, 25) ( 37, 13) ( 38, 13) ( 39, 40) ( 40, 36) ( 41, 50) ( 42, 25) ( 43, 21) ( 44, 26) ( 45, 19) ( 46, 16) ( 47, 44) ( 48, 17) ( 49, 30) ( 50, 32) ( 51, 27) ( 52, 26) ( 53, 10) ( 54, 3) ( 55, 31) ( 56, 17) ( 57, 7) ( 58, 49) ( 59, 12) ( 60, 40) ( 61, 14) ( 62, 27) ( 63, 1) ( 64, 34) ( 65, 5) ( 66, 27) ( 67, 9) ( 68, 17) ( 69, 39) ( 70, 50) ( 71, 3) ( 72, 41) ( 73, 24) ( 74, 25) ( 75, 16) ( 76, 42) ( 77, 40) ( 78, 12) ( 79, 8) ( 80, 20) ( 81, 43) ( 82, 34) ( 83, 45) ( 84, 4) ( 85, 39) ( 86, 27) ( 87, 22) ( 88, 47) ( 89, 25) ( 90, 33) ( 91, 36) ( 92, 40) ( 93, 9) ( 94, 36) ( 95, 24) ( 96, 13) ( 97, 13) ( 98, 32) ( 99, 32) 
